date,ccaa,pcr,pcr_ia_14
2021-10-12,Asturias,NA,NA
2021-10-12,Baleares,NA,NA
2021-10-12,Canarias,NA,NA
2021-10-12,Cantabria,NA,NA
2021-10-12,C. La Mancha,NA,NA
2021-10-12,C. León,NA,NA
2021-10-12,Cataluña,NA,NA
2021-10-12,Ceuta,NA,NA
2021-10-12,C. Valenciana,NA,NA
2021-10-12,Extremadura,NA,NA
2021-10-12,Galicia,NA,NA
2021-10-12,Madrid,NA,NA
2021-10-12,Melilla,NA,NA
2021-10-12,Murcia,NA,NA
2021-10-12,Navarra,NA,NA
2021-10-12,País Vasco,NA,NA
2021-10-12,La Rioja,NA,NA
2021-10-13,Andalucía,804313,28.97
2021-10-13,Aragón,161697,58.15
2021-10-13,Asturias,71041,16.88
2021-10-13,Baleares,99877,52.07
2021-10-13,Canarias,95940,37.59
2021-10-13,Cantabria,46485,62.79
2021-10-13,C. La Mancha,239052,38.97
2021-10-13,C. León,299920,27.35
2021-10-13,Cataluña,922582,68.11
2021-10-13,Ceuta,7570,33.25
2021-10-13,C. Valenciana,511786,31.48
2021-10-13,Extremadura,102824,40.79
2021-10-13,Galicia,186930,15.95
2021-10-13,Madrid,893884,43.82
2021-10-13,Melilla,11044,59.72
2021-10-13,Murcia,141418,44.47
2021-10-13,Navarra,82786,43.86
2021-10-13,País Vasco,261505,51.97
2021-10-13,La Rioja,39552,31.88
2021-10-14,Andalucía,804541,28.2
2021-10-14,Aragón,161755,54.69
2021-10-14,Asturias,71048,16.1
2021-10-14,Baleares,99944,51.73
2021-10-14,Canarias,96009,35.25
2021-10-14,Cantabria,46507,60.39
2021-10-14,C. La Mancha,239144,39.02
2021-10-14,C. León,300064,30.11
2021-10-14,Cataluña,923046,63.83
2021-10-14,Ceuta,7577,35.63
2021-10-14,C. Valenciana,511971,31.83
2021-10-14,Extremadura,102873,41.54
2021-10-14,Galicia,186952,15.73
2021-10-14,Madrid,894189,43.41
2021-10-14,Melilla,11046,55.12
2021-10-14,Murcia,141494,45.39
2021-10-14,Navarra,82805,44.31
2021-10-14,País Vasco,261616,52.78
2021-10-14,La Rioja,39557,28.13
2021-10-15,Andalucía,804840,28.58
2021-10-15,Aragón,161811,51.08
2021-10-15,Asturias,71073,17.86
2021-10-15,Baleares,99982,53.43
2021-10-15,Canarias,96069,34.93
2021-10-15,Cantabria,46528,56.27
2021-10-15,C. La Mancha,239232,37.45
2021-10-15,C. León,300172,31.82
2021-10-15,Cataluña,923748,65.96
2021-10-15,Ceuta,7578,33.25
2021-10-15,C. Valenciana,512151,32.11
2021-10-15,Extremadura,102908,38.53
2021-10-15,Galicia,186989,14.92
2021-10-15,Madrid,894546,43.67
2021-10-15,Melilla,11047,44.79
2021-10-15,Murcia,141558,44.86
2021-10-15,Navarra,82830,43.86
2021-10-15,País Vasco,261760,54.31
2021-10-15,La Rioja,39564,27.82
2021-10-16,Andalucía,NA,NA
2021-10-16,Aragón,NA,NA
2021-10-16,Asturias,NA,NA
2021-10-16,Baleares,NA,NA
2021-10-16,Canarias,NA,NA
2021-10-16,Cantabria,NA,NA
2021-10-16,C. La Mancha,NA,NA
2021-10-16,C. León,NA,NA
2021-10-16,Cataluña,NA,NA
2021-10-16,Ceuta,NA,NA
2021-10-16,C. Valenciana,NA,NA
2021-10-16,Extremadura,NA,NA
2021-10-16,Galicia,NA,NA
2021-10-16,Madrid,NA,NA
2021-10-16,Melilla,NA,NA
2021-10-16,Murcia,NA,NA
2021-10-16,Navarra,NA,NA
2021-10-16,País Vasco,NA,NA
2021-10-16,La Rioja,NA,NA
2021-10-17,Andalucía,NA,NA
2021-10-17,Aragón,NA,NA
2021-10-17,Asturias,NA,NA
2021-10-17,Baleares,NA,NA
2021-10-17,Canarias,NA,NA
2021-10-17,Cantabria,NA,NA
2021-10-17,C. La Mancha,NA,NA
2021-10-17,C. León,NA,NA
2021-10-17,Cataluña,NA,NA
2021-10-17,Ceuta,NA,NA
2021-10-17,C. Valenciana,NA,NA
2021-10-17,Extremadura,NA,NA
2021-10-17,Galicia,NA,NA
2021-10-17,Madrid,NA,NA
2021-10-17,Melilla,NA,NA
2021-10-17,Murcia,NA,NA
2021-10-17,Navarra,NA,NA
2021-10-17,País Vasco,NA,NA
2021-10-17,La Rioja,NA,NA
2021-10-18,Andalucía,805411,29.5
2021-10-18,Aragón,161950,52.05
2021-10-18,Asturias,71121,20.32
2021-10-18,Baleares,100104,54.8
2021-10-18,Canarias,96212,33.5
2021-10-18,Cantabria,46578,52.15
2021-10-18,C. La Mancha,239478,39.07
2021-10-18,C. León,300350,35.12
2021-10-18,Cataluña,924927,68.12
2021-10-18,Ceuta,7578,21.38
2021-10-18,C. Valenciana,512660,35.85
2021-10-18,Extremadura,102984,37.03
2021-10-18,Galicia,187071,14.36
2021-10-18,Madrid,895061,44.51
2021-10-18,Melilla,11047,36.75
2021-10-18,Murcia,141737,49.03
2021-10-18,Navarra,82931,49
2021-10-18,País Vasco,262097,60.44
2021-10-18,La Rioja,39581,27.51
2021-10-19,Andalucía,805660,29.3
2021-10-19,Aragón,162039,53.93
2021-10-19,Asturias,71130,20.42
2021-10-19,Baleares,100155,53.69
2021-10-19,Canarias,96286,34.61
2021-10-19,Cantabria,46592,49.41
2021-10-19,C. La Mancha,239552,37.4
2021-10-19,C. León,300449,37.41
2021-10-19,Cataluña,925371,62.35
2021-10-19,Ceuta,7578,17.81
2021-10-19,C. Valenciana,512809,36.32
2021-10-19,Extremadura,103012,37.5
2021-10-19,Galicia,187100,14.21
2021-10-19,Madrid,895400,44.88
2021-10-19,Melilla,11050,35.6
2021-10-19,Murcia,141821,51.68
2021-10-19,Navarra,82968,53.24
2021-10-19,País Vasco,262207,61.52
2021-10-19,La Rioja,39588,27.82
2021-10-20,Andalucía,805888,29.16
2021-10-20,Aragón,162139,57.47
2021-10-20,Asturias,71145,21.59
2021-10-20,Baleares,100224,55.4
2021-10-20,Canarias,96373,35.94
2021-10-20,Cantabria,46629,51.12
2021-10-20,C. La Mancha,239630,36.23
2021-10-20,C. León,300578,40.17
2021-10-20,Cataluña,926093,64.25
2021-10-20,Ceuta,7578,17.81
2021-10-20,C. Valenciana,513090,38.81
2021-10-20,Extremadura,103041,36.47
2021-10-20,Galicia,187133,14.29
2021-10-20,Madrid,895841,45.81
2021-10-20,Melilla,11054,37.9
2021-10-20,Murcia,141897,52.94
2021-10-20,Navarra,83010,58.53
2021-10-20,País Vasco,262356,63.99
2021-10-20,La Rioja,39596,29.07
2021-10-21,Andalucía,806271,30.39
2021-10-21,Aragón,162218,58.82
2021-10-21,Asturias,71165,22.48
2021-10-21,Baleares,100322,58.9
2021-10-21,Canarias,96463,37.04
2021-10-21,Cantabria,46649,49.58
2021-10-21,C. La Mancha,239713,35.35
2021-10-21,C. León,300688,41.88
2021-10-21,Cataluña,926235,58.97
2021-10-21,Ceuta,7581,20.19
2021-10-21,C. Valenciana,513371,41.5
2021-10-21,Extremadura,103083,36.65
2021-10-21,Galicia,187169,14.1
2021-10-21,Madrid,896210,47.01
2021-10-21,Melilla,11054,36.75
2021-10-21,Murcia,141974,55.32
2021-10-21,Navarra,83055,60.35
2021-10-21,País Vasco,262356,63.99
2021-10-21,La Rioja,39599,25.94
2021-10-22,Andalucía,806553,30.83
2021-10-22,Aragón,162298,59.73
2021-10-22,Asturias,71203,24.93
2021-10-22,Baleares,100363,61.2
2021-10-22,Canarias,96560,38.14
2021-10-22,Cantabria,46667,46.66
2021-10-22,C. La Mancha,239817,36.52
2021-10-22,C. León,300855,45.22
2021-10-22,Cataluña,926815,59.46
2021-10-22,Ceuta,7586,21.38
2021-10-22,C. Valenciana,513610,43.68
2021-10-22,Extremadura,103110,35.71
2021-10-22,Galicia,187201,14.14
2021-10-22,Madrid,896640,48.64
2021-10-22,Melilla,11054,32.16
2021-10-22,Murcia,142042,55.12
2021-10-22,Navarra,83082,61.25
2021-10-22,País Vasco,262668,69.26
2021-10-22,La Rioja,39608,27.51
2021-10-23,Andalucía,NA,NA
2021-10-23,Aragón,NA,NA
2021-10-23,Asturias,NA,NA
2021-10-23,Baleares,NA,NA
2021-10-23,Canarias,NA,NA
2021-10-23,Cantabria,NA,NA
2021-10-23,C. La Mancha,NA,NA
2021-10-23,C. León,NA,NA
2021-10-23,Cataluña,NA,NA
2021-10-23,Ceuta,NA,NA
2021-10-23,C. Valenciana,NA,NA
2021-10-23,Extremadura,NA,NA
2021-10-23,Galicia,NA,NA
2021-10-23,Madrid,NA,NA
2021-10-23,Melilla,NA,NA
2021-10-23,Murcia,NA,NA
2021-10-23,Navarra,NA,NA
2021-10-23,País Vasco,NA,NA
2021-10-23,La Rioja,NA,NA
2021-10-24,Andalucía,NA,NA
2021-10-24,Aragón,NA,NA
2021-10-24,Asturias,NA,NA
2021-10-24,Baleares,NA,NA
2021-10-24,Canarias,NA,NA
2021-10-24,Cantabria,NA,NA
2021-10-24,C. La Mancha,NA,NA
2021-10-24,C. León,NA,NA
2021-10-24,Cataluña,NA,NA
2021-10-24,Ceuta,NA,NA
2021-10-24,C. Valenciana,NA,NA
2021-10-24,Extremadura,NA,NA
2021-10-24,Galicia,NA,NA
2021-10-24,Madrid,NA,NA
2021-10-24,Melilla,NA,NA
2021-10-24,Murcia,NA,NA
2021-10-24,Navarra,NA,NA
2021-10-24,País Vasco,NA,NA
2021-10-24,La Rioja,NA,NA
2021-10-25,Andalucía,807097,31.72
2021-10-25,Aragón,162592,61.61
2021-10-25,Asturias,71275,26.7
2021-10-25,Baleares,100546,66.24
2021-10-25,Canarias,96802,42.23
2021-10-25,Cantabria,46709,43.75
2021-10-25,C. La Mancha,240006,37.55
2021-10-25,C. León,301037,47.1
2021-10-25,Cataluña,927729,61.13
2021-10-25,Ceuta,7583,15.44
2021-10-25,C. Valenciana,514172,49.14
2021-10-25,Extremadura,103151,33.37
2021-10-25,Galicia,187285,14.58
2021-10-25,Madrid,897194,49.96
2021-10-25,Melilla,11058,22.97
2021-10-25,Murcia,142164,55.12
2021-10-25,Navarra,83192,68.21
2021-10-25,País Vasco,263001,72.28
2021-10-25,La Rioja,39624,27.51
2021-10-26,Andalucía,807337,31.44
2021-10-26,Aragón,162658,62.21
2021-10-26,Asturias,71301,27.19
2021-10-26,Baleares,100616,66.92
2021-10-26,Canarias,96895,43.89
2021-10-26,Cantabria,46726,42.55
2021-10-26,C. La Mancha,240090,37.45
2021-10-26,C. León,301160,48.39
2021-10-26,Cataluña,928122,58.38
2021-10-26,Ceuta,7584,16.63
2021-10-26,C. Valenciana,514357,49.04
2021-10-26,Extremadura,103181,32.33
2021-10-26,Galicia,187342,14.95
2021-10-26,Madrid,897482,48.94
2021-10-26,Melilla,11060,19.52
2021-10-26,Murcia,142230,54.39
2021-10-26,Navarra,83221,68.06
2021-10-26,País Vasco,263150,75.61
2021-10-26,La Rioja,39631,26.88
2021-10-27,Andalucía,807611,32.77
2021-10-27,Aragón,162719,65.14
2021-10-27,Asturias,71347,30.04
2021-10-27,Baleares,100734,74
2021-10-27,Canarias,96982,45.59
2021-10-27,Cantabria,46750,45.29
2021-10-27,C. La Mancha,240159,37.4
2021-10-27,C. León,301286,52.53
2021-10-27,Cataluña,928860,64.92
2021-10-27,Ceuta,7585,17.81
2021-10-27,C. Valenciana,514633,53.13
2021-10-27,Extremadura,103197,32.24
2021-10-27,Galicia,187410,16.51
2021-10-27,Madrid,897848,53.26
2021-10-27,Melilla,11062,20.67
2021-10-27,Murcia,142301,57.04
2021-10-27,Navarra,83260,71.84
2021-10-27,País Vasco,263293,78.09
2021-10-27,La Rioja,39638,28.45
2021-10-28,Andalucía,807896,33.2
2021-10-28,Aragón,162796,66.5
2021-10-28,Asturias,71376,31.9
2021-10-28,Baleares,100819,75.88
2021-10-28,Canarias,97094,48.62
2021-10-28,Cantabria,46774,45.63
2021-10-28,C. La Mancha,240293,39.85
2021-10-28,C. León,301381,53.7
2021-10-28,Cataluña,929265,61.29
2021-10-28,Ceuta,7585,9.5
2021-10-28,C. Valenciana,514903,54.4
2021-10-28,Extremadura,103204,29.79
2021-10-28,Galicia,187450,17.1
2021-10-28,Madrid,898224,53.89
2021-10-28,Melilla,11065,21.82
2021-10-28,Murcia,142387,58.63
2021-10-28,Navarra,83298,74.71
2021-10-28,País Vasco,263429,79.31
2021-10-28,La Rioja,39648,28.76
2021-10-29,Andalucía,808227,33.21
2021-10-29,Aragón,162844,65.97
2021-10-29,Asturias,71416,33.67
2021-10-29,Baleares,100887,79.64
2021-10-29,Canarias,97189,50.6
2021-10-29,Cantabria,46785,43.92
2021-10-29,C. La Mancha,240384,37.94
2021-10-29,C. León,301502,54.7
2021-10-29,Cataluña,929712,59.78
2021-10-29,Ceuta,7585,8.31
2021-10-29,C. Valenciana,515201,55.48
2021-10-29,Extremadura,103217,28.67
2021-10-29,Galicia,187512,18.17
2021-10-29,Madrid,898565,54.32
2021-10-29,Melilla,11065,20.67
2021-10-29,Murcia,142452,58.3
2021-10-29,Navarra,83350,78.65
2021-10-29,País Vasco,263592,80.48
2021-10-29,La Rioja,39663,31.57
2021-10-30,Andalucía,NA,NA
2021-10-30,Aragón,NA,NA
2021-10-30,Asturias,NA,NA
2021-10-30,Baleares,NA,NA
2021-10-30,Canarias,NA,NA
2021-10-30,Cantabria,NA,NA
2021-10-30,C. La Mancha,NA,NA
2021-10-30,C. León,NA,NA
2021-10-30,Cataluña,NA,NA
2021-10-30,Ceuta,NA,NA
2021-10-30,C. Valenciana,NA,NA
2021-10-30,Extremadura,NA,NA
2021-10-30,Galicia,NA,NA
2021-10-30,Madrid,NA,NA
2021-10-30,Melilla,NA,NA
2021-10-30,Murcia,NA,NA
2021-10-30,Navarra,NA,NA
2021-10-30,País Vasco,NA,NA
2021-10-30,La Rioja,NA,NA
2021-10-31,Andalucía,NA,NA
2021-10-31,Aragón,NA,NA
2021-10-31,Asturias,NA,NA
2021-10-31,Baleares,NA,NA
2021-10-31,Canarias,NA,NA
2021-10-31,Cantabria,NA,NA
2021-10-31,C. La Mancha,NA,NA
2021-10-31,C. León,NA,NA
2021-10-31,Cataluña,NA,NA
2021-10-31,Ceuta,NA,NA
2021-10-31,C. Valenciana,NA,NA
2021-10-31,Extremadura,NA,NA
2021-10-31,Galicia,NA,NA
2021-10-31,Madrid,NA,NA
2021-10-31,Melilla,NA,NA
2021-10-31,Murcia,NA,NA
2021-10-31,Navarra,NA,NA
2021-10-31,País Vasco,NA,NA
2021-10-31,La Rioja,NA,NA
2021-11-01,Andalucía,NA,NA
2021-11-01,Aragón,NA,NA
2021-11-01,Asturias,NA,NA
2021-11-01,Baleares,NA,NA
2021-11-01,Canarias,NA,NA
2021-11-01,Cantabria,NA,NA
2021-11-01,C. La Mancha,NA,NA
2021-11-01,C. León,NA,NA
2021-11-01,Cataluña,NA,NA
2021-11-01,Ceuta,NA,NA
2021-11-01,C. Valenciana,NA,NA
2021-11-01,Extremadura,NA,NA
2021-11-01,Galicia,NA,NA
2021-11-01,Madrid,NA,NA
2021-11-01,Melilla,NA,NA
2021-11-01,Murcia,NA,NA
2021-11-01,Navarra,NA,NA
2021-11-01,País Vasco,NA,NA
2021-11-01,La Rioja,NA,NA
2021-11-02,Andalucía,808943,33.35
2021-11-02,Aragón,163126,68.6
2021-11-02,Asturias,71530,39.07
2021-11-02,Baleares,101187,87.66
2021-11-02,Canarias,97452,52.16
2021-11-02,Cantabria,46842,42.37
2021-11-02,C. La Mancha,240649,39.9
2021-11-02,C. León,301735,52.36
2021-11-02,Cataluña,930918,55.45
2021-11-02,Ceuta,7585,8.31
2021-11-02,C. Valenciana,515873,55.27
2021-11-02,Extremadura,103276,25
2021-11-02,Galicia,187647,19.14
2021-11-02,Madrid,899246,51.68
2021-11-02,Melilla,11077,29.86
2021-11-02,Murcia,142570,47.44
2021-11-02,Navarra,83516,83.18
2021-11-02,País Vasco,264093,82.91
2021-11-02,La Rioja,39703,35.95
2021-11-03,Andalucía,809110,32.17
2021-11-03,Aragón,163243,69.73
2021-11-03,Asturias,71561,40.54
2021-11-03,Baleares,101283,89.03
2021-11-03,Canarias,97555,52.94
2021-11-03,Cantabria,46859,38.26
2021-11-03,C. La Mancha,240742,39.36
2021-11-03,C. León,301882,53.57
2021-11-03,Cataluña,931345,56.13
2021-11-03,Ceuta,7585,8.31
2021-11-03,C. Valenciana,516113,54.95
2021-11-03,Extremadura,103316,25.94
2021-11-03,Galicia,187696,19.88
2021-11-03,Madrid,899675,52.33
2021-11-03,Melilla,11079,28.71
2021-11-03,Murcia,142636,47.58
2021-11-03,Navarra,83564,84.09
2021-11-03,País Vasco,264294,85.34
2021-11-03,La Rioja,39717,37.82
2021-11-04,Andalucía,809477,32.81
2021-11-04,Aragón,163384,74.39
2021-11-04,Asturias,71585,40.83
2021-11-04,Baleares,101379,90.48
2021-11-04,Canarias,97670,54.18
2021-11-04,Cantabria,46875,37.57
2021-11-04,C. La Mancha,240832,38.68
2021-11-04,C. León,302027,54.99
2021-11-04,Cataluña,932210,62.14
2021-11-04,Ceuta,7585,5.94
2021-11-04,C. Valenciana,516529,58.01
2021-11-04,Extremadura,103342,25.19
2021-11-04,Galicia,187774,21.5
2021-11-04,Madrid,900154,53.94
2021-11-04,Melilla,11080,29.86
2021-11-04,Murcia,142747,49.63
2021-11-04,Navarra,83626,86.81
2021-11-04,País Vasco,264533,88.9
2021-11-04,La Rioja,39737,43.14
2021-11-05,Andalucía,809895,34.39
2021-11-05,Aragón,163500,78.38
2021-11-05,Asturias,71626,41.13
2021-11-05,Baleares,101465,92.7
2021-11-05,Canarias,97834,58
2021-11-05,Cantabria,46900,38.94
2021-11-05,C. La Mancha,240965,39.12
2021-11-05,C. León,302181,54.28
2021-11-05,Cataluña,932744,64.71
2021-11-05,Ceuta,7585,2.38
2021-11-05,C. Valenciana,516875,59.97
2021-11-05,Extremadura,103382,26.32
2021-11-05,Galicia,187867,23.95
2021-11-05,Madrid,900622,55.92
2021-11-05,Melilla,11080,29.86
2021-11-05,Murcia,142814,49.5
2021-11-05,Navarra,83702,94.22
2021-11-05,País Vasco,264834,95.74
2021-11-05,La Rioja,39768,49.39
2021-11-06,Andalucía,NA,NA
2021-11-06,Aragón,NA,NA
2021-11-06,Asturias,NA,NA
2021-11-06,Baleares,NA,NA
2021-11-06,Canarias,NA,NA
2021-11-06,Cantabria,NA,NA
2021-11-06,C. La Mancha,NA,NA
2021-11-06,C. León,NA,NA
2021-11-06,Cataluña,NA,NA
2021-11-06,Ceuta,NA,NA
2021-11-06,C. Valenciana,NA,NA
2021-11-06,Extremadura,NA,NA
2021-11-06,Galicia,NA,NA
2021-11-06,Madrid,NA,NA
2021-11-06,Melilla,NA,NA
2021-11-06,Murcia,NA,NA
2021-11-06,Navarra,NA,NA
2021-11-06,País Vasco,NA,NA
2021-11-06,La Rioja,NA,NA
2021-11-07,Andalucía,NA,NA
2021-11-07,Aragón,NA,NA
2021-11-07,Asturias,NA,NA
2021-11-07,Baleares,NA,NA
2021-11-07,Canarias,NA,NA
2021-11-07,Cantabria,NA,NA
2021-11-07,C. La Mancha,NA,NA
2021-11-07,C. León,NA,NA
2021-11-07,Cataluña,NA,NA
2021-11-07,Ceuta,NA,NA
2021-11-07,C. Valenciana,NA,NA
2021-11-07,Extremadura,NA,NA
2021-11-07,Galicia,NA,NA
2021-11-07,Madrid,NA,NA
2021-11-07,Melilla,NA,NA
2021-11-07,Murcia,NA,NA
2021-11-07,Navarra,NA,NA
2021-11-07,País Vasco,NA,NA
2021-11-07,La Rioja,NA,NA
2021-11-08,Andalucía,810542,36.05
2021-11-08,Aragón,163785,91.47
2021-11-08,Asturias,71700,41.42
2021-11-08,Baleares,101681,95.69
2021-11-08,Canarias,98121,59.79
2021-11-08,Cantabria,46970,43.75
2021-11-08,C. La Mancha,241224,43.03
2021-11-08,C. León,302441,57.33
2021-11-08,Cataluña,934235,73.38
2021-11-08,Ceuta,7586,3.56
2021-11-08,C. Valenciana,517724,66.2
2021-11-08,Extremadura,103471,31.11
2021-11-08,Galicia,188088,28.68
2021-11-08,Madrid,901282,57.89
2021-11-08,Melilla,11085,31.01
2021-11-08,Murcia,142985,51.88
2021-11-08,Navarra,83931,112.37
2021-11-08,País Vasco,265384,105.02
2021-11-08,La Rioja,39821,61.58
2021-11-09,Andalucía,NA,NA
2021-11-09,Aragón,NA,NA
2021-11-09,Asturias,NA,NA
2021-11-09,Baleares,NA,NA
2021-11-09,Canarias,NA,NA
2021-11-09,Cantabria,NA,NA
2021-11-09,C. La Mancha,NA,NA
2021-11-09,C. León,NA,NA
2021-11-09,Cataluña,NA,NA
2021-11-09,Ceuta,NA,NA
2021-11-09,C. Valenciana,NA,NA
2021-11-09,Extremadura,NA,NA
2021-11-09,Galicia,NA,NA
2021-11-09,Madrid,NA,NA
2021-11-09,Melilla,NA,NA
2021-11-09,Murcia,NA,NA
2021-11-09,Navarra,NA,NA
2021-11-09,País Vasco,NA,NA
2021-11-09,La Rioja,NA,NA
2021-11-10,Andalucía,811199,37.66
2021-11-10,Aragón,164083,104.41
2021-11-10,Asturias,71792,40.64
2021-11-10,Baleares,101878,93.98
2021-11-10,Canarias,98486,68.38
2021-11-10,Cantabria,47020,45.29
2021-11-10,C. La Mancha,241465,42.59
2021-11-10,C. León,302795,62.42
2021-11-10,Cataluña,935630,77.24
2021-11-10,Ceuta,7586,1.19
2021-11-10,C. Valenciana,518423,70.31
2021-11-10,Extremadura,103551,34.3
2021-11-10,Galicia,188288,31.57
2021-11-10,Madrid,902072,60.44
2021-11-10,Melilla,11088,29.86
2021-11-10,Murcia,143132,53.27
2021-11-10,Navarra,84149,134.15
2021-11-10,País Vasco,266005,121.23
2021-11-10,La Rioja,39875,73.46
2021-11-11,Andalucía,811665,39.49
2021-11-11,Aragón,164251,111.71
2021-11-11,Asturias,71841,42.5
2021-11-11,Baleares,102029,97.56
2021-11-11,Canarias,98653,70.5
2021-11-11,Cantabria,47053,46.83
2021-11-11,C. La Mancha,241561,43.47
2021-11-11,C. León,303004,66.93
2021-11-11,Cataluña,936753,86.18
2021-11-11,Ceuta,7587,2.38
2021-11-11,C. Valenciana,518936,75.28
2021-11-11,Extremadura,103587,36.75
2021-11-11,Galicia,188401,34.05
2021-11-11,Madrid,902587,63.02
2021-11-11,Melilla,11090,28.71
2021-11-11,Murcia,143254,56.51
2021-11-11,Navarra,84270,146.7
2021-11-11,País Vasco,266368,131.1
2021-11-11,La Rioja,39913,82.52
2021-11-12,Andalucía,812098,41.34
2021-11-12,Aragón,164437,122.09
2021-11-12,Asturias,71880,42.7
2021-11-12,Baleares,102176,103.2
2021-11-12,Canarias,98880,76.93
2021-11-12,Cantabria,47085,50.44
2021-11-12,C. La Mancha,241711,46.25
2021-11-12,C. León,303223,70.94
2021-11-12,Cataluña,937665,92.13
2021-11-12,Ceuta,7588,3.56
2021-11-12,C. Valenciana,519344,77.23
2021-11-12,Extremadura,103642,40.6
2021-11-12,Galicia,188534,36.9
2021-11-12,Madrid,903304,68.25
2021-11-12,Melilla,11099,35.6
2021-11-12,Murcia,143357,58.43
2021-11-12,Navarra,84397,158.35
2021-11-12,País Vasco,266790,142.72
2021-11-12,La Rioja,39946,88.46
2021-11-13,Andalucía,NA,NA
2021-11-13,Aragón,NA,NA
2021-11-13,Asturias,NA,NA
2021-11-13,Baleares,NA,NA
2021-11-13,Canarias,NA,NA
2021-11-13,Cantabria,NA,NA
2021-11-13,C. La Mancha,NA,NA
2021-11-13,C. León,NA,NA
2021-11-13,Cataluña,NA,NA
2021-11-13,Ceuta,NA,NA
2021-11-13,C. Valenciana,NA,NA
2021-11-13,Extremadura,NA,NA
2021-11-13,Galicia,NA,NA
2021-11-13,Madrid,NA,NA
2021-11-13,Melilla,NA,NA
2021-11-13,Murcia,NA,NA
2021-11-13,Navarra,NA,NA
2021-11-13,País Vasco,NA,NA
2021-11-13,La Rioja,NA,NA
2021-11-14,Andalucía,NA,NA
2021-11-14,Aragón,NA,NA
2021-11-14,Asturias,NA,NA
2021-11-14,Baleares,NA,NA
2021-11-14,Canarias,NA,NA
2021-11-14,Cantabria,NA,NA
2021-11-14,C. La Mancha,NA,NA
2021-11-14,C. León,NA,NA
2021-11-14,Cataluña,NA,NA
2021-11-14,Ceuta,NA,NA
2021-11-14,C. Valenciana,NA,NA
2021-11-14,Extremadura,NA,NA
2021-11-14,Galicia,NA,NA
2021-11-14,Madrid,NA,NA
2021-11-14,Melilla,NA,NA
2021-11-14,Murcia,NA,NA
2021-11-14,Navarra,NA,NA
2021-11-14,País Vasco,NA,NA
2021-11-14,La Rioja,NA,NA
2021-11-15,Andalucía,812848,43.56
2021-11-15,Aragón,164807,131.34
2021-11-15,Asturias,71998,46.13
2021-11-15,Baleares,102561,115.74
2021-11-15,Canarias,99336,87.96
2021-11-15,Cantabria,47203,65.19
2021-11-15,C. La Mancha,242067,54.37
2021-11-15,C. León,303641,79.71
2021-11-15,Cataluña,939926,108.85
2021-11-15,Ceuta,7599,16.63
2021-11-15,C. Valenciana,520508,88.09
2021-11-15,Extremadura,103749,46.24
2021-11-15,Galicia,188939,47.82
2021-11-15,Madrid,904237,72.85
2021-11-15,Melilla,11122,52.83
2021-11-15,Murcia,143658,71.33
2021-11-15,Navarra,84821,203.42
2021-11-15,País Vasco,267902,174.37
2021-11-15,La Rioja,40032,106.9
2021-11-16,Andalucía,813323,47.74
2021-11-16,Aragón,164987,143.07
2021-11-16,Asturias,72033,46.53
2021-11-16,Baleares,102717,124.11
2021-11-16,Canarias,99554,94.95
2021-11-16,Cantabria,47229,65.36
2021-11-16,C. La Mancha,242182,57.4
2021-11-16,C. León,303913,89.31
2021-11-16,Cataluña,941034,120.43
2021-11-16,Ceuta,7611,30.88
2021-11-16,C. Valenciana,520508,88.09
2021-11-16,Extremadura,103810,50.28
2021-11-16,Galicia,189122,53.26
2021-11-16,Madrid,904886,80.68
2021-11-16,Melilla,11127,56.27
2021-11-16,Murcia,143790,78.74
2021-11-16,Navarra,84821,203.42
2021-11-16,País Vasco,268326,188.43
2021-11-16,La Rioja,40072,115.34
2021-11-17,Andalucía,813881,51.04
2021-11-17,Aragón,165227,153
2021-11-17,Asturias,72087,48.88
2021-11-17,Baleares,102936,133.5
2021-11-17,Canarias,99812,102.76
2021-11-17,Cantabria,47262,69.14
2021-11-17,C. La Mancha,242304,58.48
2021-11-17,C. León,304260,97.71
2021-11-17,Cataluña,942731,130.78
2021-11-17,Ceuta,7613,33.25
2021-11-17,C. Valenciana,521600,101.42
2021-11-17,Extremadura,103865,51.32
2021-11-17,Galicia,189343,59.81
2021-11-17,Madrid,905548,83.73
2021-11-17,Melilla,11135,63.16
2021-11-17,Murcia,143965,84.1
2021-11-17,Navarra,85201,247.13
2021-11-17,País Vasco,268821,201.89
2021-11-17,La Rioja,40121,126.28
2021-11-18,Andalucía,814720,56.25
2021-11-18,Aragón,165565,167.67
2021-11-18,Asturias,72172,54.97
2021-11-18,Baleares,103132,143.74
2021-11-18,Canarias,100090,110.3
2021-11-18,Cantabria,47317,75.83
2021-11-18,C. La Mancha,242478,61.51
2021-11-18,C. León,304597,105.72
2021-11-18,Cataluña,944333,144.44
2021-11-18,Ceuta,7618,39.19
2021-11-18,C. Valenciana,522252,106.76
2021-11-18,Extremadura,103936,55.55
2021-11-18,Galicia,189086,66.07
2021-11-18,Madrid,906247,86.76
2021-11-18,Melilla,11144,72.35
2021-11-18,Murcia,144222,95.68
2021-11-18,Navarra,85468,278.59
2021-11-18,País Vasco,269497,221.84
2021-11-18,La Rioja,40153,129.41
2021-11-19,Andalucía,815420,60.71
2021-11-19,Aragón,165849,179.63
2021-11-19,Asturias,72249,58.7
2021-11-19,Baleares,103301,152.36
2021-11-19,Canarias,100370,115.81
